mais	974.000000	0.800000
il	975.000000	0.800000
fut	976.000000	0.800000
refusé,	977.000000	0.800000
comme	978.000000	0.800000
les	979.000000	0.800000
précédents	980.000000	0.800000
:	981.000000	0.800000
"celui-là	982.000000	0.800000
est	983.000000	0.800000
trop	984.000000	0.800000
vieux.	985.000000	0.800000
je	986.000000	0.800000
veux	987.000000	0.800000
un	988.000000	0.800000
mouton	989.000000	0.800000
qui	990.000000	0.800000
vive	991.000000	0.800000
longtemps."	992.000000	0.800000
alors,	993.000000	0.800000
faute	994.000000	0.800000
de	995.000000	0.800000
patience,	996.000000	0.800000
comme	997.000000	0.800000
j'avais	998.000000	0.800000
hâte	999.000000	0.800000
de	1000.000000	0.800000
commencer	1001.000000	0.800000
le	1002.000000	0.800000
démontage	1003.000000	0.800000
de	1004.000000	0.800000
mon	1005.000000	0.800000
moteur,	1006.000000	0.800000
je	1007.000000	0.800000
griffonnai	1008.000000	0.800000
ce	1009.000000	0.800000
dessin-ci	1010.000000	0.800000
:	1011.000000	0.800000
et	1012.000000	0.800000
je	1013.000000	0.800000
lançai	1014.000000	0.800000
:	1015.000000	0.800000
"ça	1016.000000	0.800000
c'est	1017.000000	0.800000
la	1018.000000	0.800000
caisse.	1019.000000	0.800000
le	1020.000000	0.800000
mouton	1021.000000	0.800000
que	1022.000000	0.800000
tu	1023.000000	0.800000
veux	1024.000000	0.800000
est	1025.000000	0.800000
dedans."	1026.000000	0.800000
mais	1027.000000	0.800000
je	1028.000000	0.800000
fus	1029.000000	0.800000
bien	1030.000000	0.800000
surpris	1031.000000	0.800000
de	1032.000000	0.800000
voir	1033.000000	0.800000
s'illuminer	1034.000000	0.800000
le	1035.000000	0.800000
visage	1036.000000	0.800000
de	1037.000000	0.800000
mon	1038.000000	0.800000
jeune	1039.000000	0.800000
juge	1040.000000	0.800000
